"2017-10-10T03:25:52Z","Branch01-OneEight","172.19.10.19","10.240.213.162",57838,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9004,0,16.88
"2017-10-10T03:25:52Z","Branch01-OneEight","172.19.10.19","10.119.202.108",59130,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T03:25:52Z","Branch01-OneEight","172.19.10.19","10.117.208.4",59125,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8999,0,16.89
"2017-10-10T03:17:07Z","Branch01-OneEight","172.19.10.19","10.240.213.162",59121,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8993,0,16.9
"2017-10-10T03:17:07Z","Branch01-OneEight","172.19.10.19","10.240.254.200",58685,8080,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,1,0,52,0,0,0
"2017-10-10T03:17:07Z","Branch01-OneEight","172.19.10.19","10.240.254.200",58686,8080,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T03:17:07Z","Branch01-OneEight","172.19.10.19","10.119.202.108",58597,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8897,0,17.08
"2017-10-10T02:15:50Z","Branch01-OneEight","172.19.10.26","192.168.1.1",60582,7,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,1,0,60,0,0,0
"2017-10-10T01:05:26Z","Branch01-OneEight","172.19.10.19","10.140.101.3",57995,389,"udp","ldap","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,1,0,293,0,0,0
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.140.101.3",57647,389,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
